commit,file,insertions,deletions,author,date
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/components/PopulationStatistics/index.jsx,2,2,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/components/PopulationStudents/index.jsx,2,3,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/components/Routes/ProtectedRoute.jsx,3,13,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/components/Routes/index.jsx,22,8,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/components/StudyProgramme/StudytrackOverview/StudytrackDataTable.jsx,14,10,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/components/StudyProgramme/index.jsx,2,2,Valtteri Kantanen,2024-04-26 10:07:01+03:00
74ca5ec6f9c7d1ac84696bc55e3435871f823b0c,services/frontend/src/redux/auth.js,1,0,Valtteri Kantanen,2024-04-26 10:07:01+03:00
c74c32d2ea09e091f543d18f63a69c9808b4b89c,README.md,6,2,Valtteri Kantanen,2024-04-26 09:52:45+03:00
c74c32d2ea09e091f543d18f63a69c9808b4b89c,package.json,4,1,Valtteri Kantanen,2024-04-26 09:52:45+03:00
07aa20074eaad91771aa76aadc4e6993493c3ec4,package-lock.json,4,4,Valtteri Kantanen,2024-04-25 18:33:53+03:00
07aa20074eaad91771aa76aadc4e6993493c3ec4,package.json,1,1,Valtteri Kantanen,2024-04-25 18:33:53+03:00
07aa20074eaad91771aa76aadc4e6993493c3ec4,services/backend/package-lock.json,8,8,Valtteri Kantanen,2024-04-25 18:33:53+03:00
07aa20074eaad91771aa76aadc4e6993493c3ec4,services/backend/package.json,2,2,Valtteri Kantanen,2024-04-25 18:33:53+03:00
07aa20074eaad91771aa76aadc4e6993493c3ec4,services/frontend/package-lock.json,81,68,Valtteri Kantanen,2024-04-25 18:33:53+03:00
07aa20074eaad91771aa76aadc4e6993493c3ec4,services/frontend/package.json,6,6,Valtteri Kantanen,2024-04-25 18:33:53+03:00
